order_id,session_id,customer_id,order_date,channel,device,category,campaign,ab_variant,gross_revenue,coupon_spend,net_revenue,gross_margin,returned,base_segment
O0004038,S0043381,C03274,2025-05-24T08:00:00,direct,mobile,home,brand_direct,control,298.98,14.95,284.03,111.29,0,champion
O0004039,S0043386,C03274,2025-09-13T10:00:00,paid_search,mobile,food,always_on_search,control,296.13,14.81,281.32,110.15,0,champion
O0004040,S0043414,C03278,2025-06-14T21:00:00,social,mobile,electronics,summer_social,control,135.04,10.8,124.23,35.48,0,steady
O0004041,S0043428,C03279,2025-04-19T12:00:00,email,tablet,sports,crm_lifecycle,control,312.58,15.63,296.95,119.72,0,champion
O0004042,S0043438,C03279,2025-06-01T17:00:00,organic,mobile,home,seo,control,371.97,18.6,353.37,140.41,0,champion
O0004043,S0043442,C03279,2025-07-27T10:00:00,organic,mobile,food,seo,control,459.25,22.96,436.29,175.24,0,champion
O0004044,S0043446,C03279,2025-09-15T20:00:00,direct,mobile,electronics,brand_direct,control,466.26,23.31,442.95,178.04,0,champion
O0004045,S0043457,C03280,2025-10-04T12:00:00,email,mobile,sports,crm_lifecycle,control,326.76,49.01,277.75,72.55,0,deal_seeker
O0004046,S0043458,C03280,2025-11-05T21:00:00,social,desktop,food,summer_social,control,192.82,28.92,163.89,42.53,0,deal_seeker
O0004047,S0043469,C03282,2025-12-23T16:00:00,social,desktop,sports,summer_social,treatment,121.24,13.94,107.3,32.55,0,steady
O0004048,S0043482,C03283,2025-12-24T12:00:00,email,mobile,home,crm_lifecycle,control,178.29,14.26,164.03,49.41,0,steady
O0004049,S0043486,C03285,2025-08-02T15:00:00,organic,tablet,apparel,seo,treatment,206.65,29.96,176.68,49.77,0,new_or_low
O0004050,S0043493,C03286,2025-12-15T19:00:00,email,tablet,home,crm_lifecycle,control,113.05,16.96,96.09,22.87,0,deal_seeker
O0004051,S0043506,C03287,2025-09-25T13:00:00,paid_search,desktop,electronics,always_on_search,treatment,507.6,93.91,413.7,114.97,0,deal_seeker
O0004052,S0043511,C03288,2025-10-10T19:00:00,social,desktop,electronics,summer_social,control,257.99,20.64,237.35,78.07,0,steady
O0004053,S0043537,C03289,2025-12-16T09:00:00,social,mobile,sports,summer_social,control,182.77,27.42,155.35,37.05,0,deal_seeker
O0004054,S0043539,C03290,2025-03-16T15:00:00,email,mobile,electronics,crm_lifecycle,control,535.87,26.79,509.07,205.81,0,champion
O0004055,S0043542,C03290,2025-03-07T21:00:00,email,tablet,home,crm_lifecycle,control,219.87,10.99,208.88,82.73,0,champion
O0004056,S0043543,C03290,2025-03-06T12:00:00,organic,mobile,electronics,seo,control,281.97,14.1,267.88,104.51,0,champion
O0004057,S0043551,C03290,2025-06-09T12:00:00,email,mobile,food,crm_lifecycle,control,245.33,12.27,233.06,89.89,0,champion
O0004058,S0043552,C03290,2025-07-23T16:00:00,social,desktop,home,summer_social,control,461.16,23.06,438.1,179.0,0,champion
O0004059,S0043553,C03290,2025-08-05T12:00:00,paid_search,mobile,food,always_on_search,control,232.12,11.61,220.51,84.61,0,champion
O0004060,S0043554,C03290,2025-08-12T09:00:00,direct,desktop,food,brand_direct,control,290.18,14.51,275.67,110.78,0,champion
O0004061,S0043562,C03290,2025-12-01T10:00:00,email,mobile,home,crm_lifecycle,control,269.34,13.47,255.88,99.47,0,champion
O0004062,S0043566,C03291,2025-06-06T11:00:00,email,mobile,beauty,crm_lifecycle,control,606.85,30.34,576.51,234.13,0,champion
O0004063,S0043571,C03291,2025-07-11T17:00:00,email,mobile,electronics,crm_lifecycle,control,402.21,20.11,382.1,152.48,0,champion
O0004064,S0043573,C03291,2025-08-02T14:00:00,affiliate,mobile,food,partner_cashback,control,397.33,27.81,369.52,147.2,0,champion
O0004065,S0043575,C03291,2025-10-21T20:00:00,organic,mobile,food,seo,control,256.7,12.84,243.87,94.42,0,champion
O0004066,S0043582,C03292,2025-07-26T21:00:00,email,desktop,apparel,crm_lifecycle,treatment,306.86,56.77,250.09,67.53,1,deal_seeker
O0004067,S0043587,C03292,2025-10-20T16:00:00,social,mobile,apparel,summer_social,treatment,254.79,47.14,207.65,52.22,0,deal_seeker
O0004068,S0043631,C03298,2025-07-18T21:00:00,organic,tablet,home,seo,treatment,175.1,25.39,149.71,41.41,0,new_or_low
O0004069,S0043634,C03298,2025-08-24T18:00:00,organic,mobile,home,seo,treatment,172.61,25.03,147.58,37.75,0,new_or_low
O0004070,S0043662,C03299,2025-10-26T22:00:00,paid_search,mobile,apparel,always_on_search,treatment,159.74,18.37,141.37,41.48,0,steady
O0004071,S0043670,C03300,2025-07-05T10:00:00,paid_search,mobile,food,always_on_search,treatment,246.61,28.36,218.25,68.39,0,steady
O0004072,S0043703,C03303,2025-05-02T20:00:00,organic,mobile,food,seo,control,349.43,17.47,331.96,131.42,0,champion
O0004073,S0043706,C03303,2025-05-04T11:00:00,organic,mobile,apparel,seo,control,358.24,17.91,340.33,134.94,0,champion
O0004074,S0043707,C03303,2025-06-15T10:00:00,social,mobile,sports,summer_social,control,308.55,15.43,293.12,115.11,0,champion
O0004075,S0043709,C03303,2025-06-17T22:00:00,organic,mobile,beauty,seo,control,302.58,15.13,287.45,112.73,0,champion
O0004076,S0043714,C03303,2025-10-08T16:00:00,affiliate,mobile,home,partner_cashback,control,397.15,27.8,369.35,147.13,0,champion
O0004077,S0043730,C03305,2025-08-20T18:00:00,affiliate,mobile,home,partner_cashback,control,292.39,29.24,263.15,84.1,0,steady
O0004078,S0043732,C03305,2025-09-23T09:00:00,paid_search,mobile,electronics,always_on_search,control,179.77,14.38,165.39,49.89,0,steady
O0004079,S0043734,C03305,2025-11-03T09:00:00,direct,mobile,apparel,brand_direct,control,214.25,17.14,197.11,60.99,0,steady
O0004080,S0043743,C03307,2025-08-08T21:00:00,direct,desktop,home,brand_direct,treatment,232.11,26.69,205.41,66.9,0,steady
O0004081,S0043762,C03308,2025-09-19T09:00:00,social,mobile,electronics,summer_social,control,359.78,28.78,330.99,107.85,0,steady
O0004082,S0043767,C03309,2025-08-10T21:00:00,social,mobile,electronics,summer_social,treatment,99.84,11.48,88.36,22.93,0,steady
O0004083,S0043772,C03309,2025-11-22T21:00:00,social,mobile,apparel,summer_social,treatment,269.81,31.03,238.78,75.57,0,steady
O0004084,S0043781,C03311,2025-01-11T11:00:00,direct,mobile,home,brand_direct,treatment,272.29,23.14,249.14,96.64,0,champion
O0004085,S0043784,C03311,2025-02-23T12:00:00,organic,tablet,sports,seo,treatment,549.1,46.67,502.43,206.02,0,champion
O0004086,S0043788,C03311,2025-03-02T11:00:00,direct,mobile,food,brand_direct,treatment,329.14,27.98,301.16,118.49,0,champion
O0004087,S0043791,C03311,2025-04-27T09:00:00,paid_search,mobile,beauty,always_on_search,treatment,278.04,23.63,254.4,98.85,0,champion
O0004088,S0043795,C03311,2025-04-14T15:00:00,paid_search,mobile,beauty,always_on_search,treatment,349.04,29.67,319.38,126.14,0,champion
O0004089,S0043803,C03311,2025-06-13T13:00:00,organic,mobile,food,seo,treatment,349.54,29.71,319.83,126.33,0,champion
O0004090,S0043809,C03311,2025-09-24T10:00:00,paid_search,desktop,home,always_on_search,treatment,271.7,23.09,248.61,99.42,0,champion
O0004091,S0043821,C03312,2025-06-02T20:00:00,email,mobile,electronics,crm_lifecycle,control,249.56,19.97,229.6,72.36,0,steady
O0004092,S0043844,C03314,2025-05-24T13:00:00,direct,desktop,beauty,brand_direct,treatment,121.67,13.99,107.68,32.69,0,steady
O0004093,S0043854,C03314,2025-12-27T15:00:00,organic,desktop,beauty,seo,treatment,324.12,37.27,286.84,95.39,0,steady
O0004094,S0043880,C03318,2025-08-09T20:00:00,paid_search,tablet,apparel,always_on_search,treatment,306.11,26.02,280.09,112.64,0,champion
O0004095,S0043885,C03318,2025-09-14T10:00:00,affiliate,mobile,apparel,partner_cashback,treatment,508.1,53.35,454.75,182.99,0,champion
O0004096,S0043893,C03320,2025-05-02T13:00:00,organic,mobile,electronics,seo,control,337.58,27.01,310.57,100.7,0,steady
O0004097,S0043900,C03320,2025-08-07T21:00:00,email,mobile,apparel,crm_lifecycle,control,132.6,10.61,121.99,34.7,0,steady
O0004098,S0043928,C03323,2025-10-05T12:00:00,social,desktop,electronics,summer_social,treatment,342.23,39.36,302.87,101.01,0,steady
O0004099,S0043939,C03324,2025-07-20T11:00:00,email,desktop,beauty,crm_lifecycle,control,122.22,9.78,112.44,34.36,0,steady
O0004100,S0043943,C03324,2025-11-01T08:00:00,paid_search,mobile,electronics,always_on_search,control,262.04,20.96,241.07,76.38,0,steady
O0004101,S0043954,C03325,2025-08-04T22:00:00,email,mobile,apparel,crm_lifecycle,treatment,223.64,25.72,197.92,61.27,0,steady
O0004102,S0043980,C03327,2025-08-24T14:00:00,affiliate,mobile,electronics,partner_cashback,control,217.44,21.74,195.7,60.49,0,steady
O0004103,S0043981,C03327,2025-08-15T16:00:00,paid_search,mobile,electronics,always_on_search,control,176.43,14.11,162.32,48.81,0,steady
O0004104,S0043989,C03329,2025-06-13T08:00:00,paid_search,mobile,food,always_on_search,treatment,454.22,38.61,415.61,166.56,0,champion
O0004105,S0043991,C03329,2025-09-15T19:00:00,direct,mobile,food,brand_direct,treatment,287.41,24.43,262.98,102.45,0,champion
O0004106,S0044000,C03330,2025-09-07T19:00:00,paid_search,mobile,electronics,always_on_search,control,390.95,19.55,371.4,147.99,0,champion
O0004107,S0044014,C03332,2025-09-06T12:00:00,organic,tablet,sports,seo,treatment,148.28,17.05,131.23,40.93,0,steady
O0004108,S0044044,C03334,2025-10-12T22:00:00,paid_search,tablet,apparel,always_on_search,treatment,343.0,29.15,313.84,126.81,0,champion
O0004109,S0044048,C03334,2025-10-17T09:00:00,affiliate,mobile,food,partner_cashback,treatment,405.66,42.59,363.07,144.49,1,champion
O0004110,S0044051,C03334,2025-11-09T17:00:00,paid_search,desktop,apparel,always_on_search,treatment,637.13,54.16,582.97,239.85,1,champion
O0004111,S0044089,C03338,2025-01-11T09:00:00,email,mobile,apparel,crm_lifecycle,control,182.34,14.59,167.75,50.71,0,steady
O0004112,S0044108,C03338,2025-11-12T09:00:00,organic,mobile,apparel,seo,control,369.55,29.56,339.98,110.99,0,steady
O0004113,S0044147,C03341,2025-10-22T17:00:00,email,desktop,home,crm_lifecycle,control,525.95,42.08,483.87,164.36,0,steady
O0004114,S0044154,C03341,2025-12-13T12:00:00,affiliate,desktop,electronics,partner_cashback,control,212.67,21.27,191.4,61.99,0,steady
O0004115,S0044156,C03342,2025-09-19T13:00:00,paid_search,mobile,home,always_on_search,treatment,183.17,21.07,162.11,48.74,0,steady
O0004116,S0044191,C03345,2025-08-19T11:00:00,affiliate,mobile,food,partner_cashback,control,82.0,13.94,68.06,11.74,0,deal_seeker
O0004117,S0044226,C03347,2025-12-16T16:00:00,direct,desktop,home,brand_direct,treatment,147.78,27.34,120.44,29.93,0,deal_seeker
O0004118,S0044235,C03348,2025-05-09T22:00:00,affiliate,desktop,food,partner_cashback,treatment,126.46,25.92,100.54,24.16,0,deal_seeker
O0004119,S0044241,C03348,2025-09-06T10:00:00,paid_search,desktop,beauty,always_on_search,treatment,259.98,48.1,211.88,56.45,0,deal_seeker
O0004120,S0044255,C03350,2025-12-14T09:00:00,organic,mobile,sports,seo,control,114.57,9.17,105.4,28.89,0,steady
O0004121,S0044270,C03352,2025-03-16T15:00:00,paid_search,mobile,beauty,always_on_search,control,278.65,22.29,256.36,81.73,0,steady
O0004122,S0044288,C03353,2025-07-16T22:00:00,affiliate,mobile,apparel,partner_cashback,control,239.92,23.99,215.93,67.57,0,steady
O0004123,S0044298,C03354,2025-08-09T11:00:00,organic,mobile,apparel,seo,control,164.05,24.61,139.44,32.44,0,deal_seeker
O0004124,S0044324,C03356,2025-12-25T16:00:00,direct,mobile,apparel,brand_direct,treatment,314.41,58.17,256.24,66.31,0,deal_seeker
O0004125,S0044335,C03358,2025-03-10T13:00:00,direct,mobile,electronics,brand_direct,control,281.28,22.5,258.77,82.57,0,steady
O0004126,S0044339,C03358,2025-03-18T16:00:00,direct,mobile,apparel,brand_direct,control,183.07,14.65,168.43,50.95,0,steady
O0004127,S0044351,C03359,2025-01-05T22:00:00,paid_search,mobile,beauty,always_on_search,control,673.2,33.66,639.54,260.61,0,champion
O0004128,S0044355,C03359,2025-02-10T12:00:00,social,mobile,sports,summer_social,control,541.2,27.06,514.14,207.94,0,champion
O0004129,S0044357,C03359,2025-03-09T21:00:00,email,desktop,apparel,crm_lifecycle,control,355.5,17.77,337.72,136.84,0,champion
O0004130,S0044362,C03359,2025-04-12T12:00:00,social,mobile,beauty,summer_social,control,679.47,33.97,645.49,263.11,0,champion
O0004131,S0044367,C03359,2025-06-04T18:00:00,affiliate,mobile,home,partner_cashback,control,216.1,15.13,200.98,76.41,0,champion
O0004132,S0044376,C03359,2025-11-12T14:00:00,organic,mobile,electronics,seo,control,423.84,21.19,402.65,161.11,0,champion
O0004133,S0044382,C03360,2025-04-10T09:00:00,social,mobile,beauty,summer_social,control,324.37,48.66,275.71,71.96,1,deal_seeker
O0004134,S0044392,C03360,2025-06-07T10:00:00,paid_search,mobile,food,always_on_search,control,239.77,35.97,203.81,51.1,0,deal_seeker
O0004135,S0044406,C03361,2025-09-01T11:00:00,email,mobile,home,crm_lifecycle,control,253.97,20.32,233.65,73.78,0,steady
O0004136,S0044414,C03362,2025-03-27T09:00:00,paid_search,mobile,food,always_on_search,control,177.24,8.86,168.38,62.72,0,champion
O0004137,S0044417,C03362,2025-03-12T18:00:00,email,tablet,home,crm_lifecycle,control,363.02,18.15,344.87,139.84,0,champion
O0004138,S0044419,C03362,2025-04-12T15:00:00,paid_search,desktop,apparel,always_on_search,control,335.51,16.78,318.73,128.87,0,champion
O0004139,S0044422,C03362,2025-06-22T21:00:00,organic,desktop,apparel,seo,control,422.33,21.12,401.22,163.51,0,champion
O0004140,S0044429,C03362,2025-07-26T19:00:00,paid_search,desktop,beauty,always_on_search,control,349.41,17.47,331.94,134.42,0,champion
O0004141,S0044438,C03362,2025-12-09T14:00:00,organic,tablet,sports,seo,control,302.8,15.14,287.66,115.82,0,champion
O0004142,S0044455,C03364,2025-09-27T08:00:00,paid_search,mobile,food,always_on_search,treatment,213.0,30.89,182.12,48.46,0,new_or_low
O0004143,S0044458,C03365,2025-05-05T11:00:00,social,mobile,apparel,summer_social,treatment,474.36,54.55,419.81,138.93,0,steady
O0004144,S0044464,C03365,2025-07-14T21:00:00,organic,mobile,apparel,seo,treatment,79.54,9.15,70.39,16.64,0,steady
O0004145,S0044468,C03365,2025-10-13T08:00:00,affiliate,desktop,apparel,partner_cashback,treatment,170.51,23.02,147.49,46.62,0,steady
O0004146,S0044494,C03367,2025-10-06T13:00:00,direct,tablet,food,brand_direct,control,268.13,13.41,254.72,101.98,0,champion
O0004147,S0044495,C03367,2025-11-27T17:00:00,email,desktop,apparel,crm_lifecycle,control,510.89,25.54,485.35,198.85,0,champion
O0004148,S0044496,C03367,2025-12-19T08:00:00,paid_search,tablet,sports,always_on_search,control,343.54,17.18,326.36,132.07,0,champion
O0004149,S0044506,C03368,2025-11-04T20:00:00,paid_search,desktop,sports,always_on_search,treatment,151.34,21.94,129.4,35.11,0,new_or_low
O0004150,S0044532,C03370,2025-12-23T19:00:00,social,mobile,food,summer_social,treatment,164.92,30.51,134.41,30.98,0,deal_seeker
O0004151,S0044565,C03374,2025-09-02T22:00:00,social,mobile,apparel,summer_social,treatment,282.07,32.44,249.63,79.37,0,steady
O0004152,S0044577,C03374,2025-11-21T13:00:00,organic,desktop,apparel,seo,treatment,262.02,30.13,231.89,76.16,0,steady
O0004153,S0044586,C03376,2025-06-19T17:00:00,affiliate,mobile,beauty,partner_cashback,control,378.85,26.52,352.33,139.98,0,champion
O0004154,S0044592,C03376,2025-08-25T13:00:00,paid_search,mobile,food,always_on_search,control,432.9,21.65,411.26,164.73,0,champion
O0004155,S0044600,C03376,2025-12-19T15:00:00,paid_search,desktop,beauty,always_on_search,control,316.82,15.84,300.98,121.41,0,champion
O0004156,S0044605,C03377,2025-08-08T20:00:00,social,mobile,apparel,summer_social,treatment,173.51,14.75,158.77,58.68,0,champion
O0004157,S0044609,C03377,2025-11-23T15:00:00,organic,mobile,apparel,seo,treatment,522.09,44.38,477.71,192.64,0,champion
O0004158,S0044614,C03377,2025-12-10T11:00:00,email,mobile,apparel,crm_lifecycle,treatment,448.08,38.09,409.99,164.2,0,champion
O0004159,S0044620,C03378,2025-07-12T15:00:00,organic,mobile,electronics,seo,control,439.03,21.95,417.08,167.17,0,champion
O0004160,S0044622,C03378,2025-07-22T17:00:00,email,mobile,home,crm_lifecycle,control,548.15,27.41,520.74,210.71,0,champion
O0004161,S0044626,C03378,2025-09-04T10:00:00,affiliate,mobile,beauty,partner_cashback,control,503.81,35.27,468.55,188.79,0,champion
O0004162,S0044630,C03378,2025-11-14T15:00:00,email,tablet,electronics,crm_lifecycle,control,418.53,20.93,397.61,161.99,0,champion
O0004163,S0044632,C03378,2025-12-27T10:00:00,affiliate,mobile,electronics,partner_cashback,control,360.93,25.27,335.66,132.98,0,champion
O0004164,S0044636,C03379,2025-08-14T19:00:00,affiliate,desktop,beauty,partner_cashback,treatment,212.92,43.65,169.27,44.09,0,deal_seeker
O0004165,S0044660,C03381,2025-03-18T21:00:00,social,desktop,food,summer_social,treatment,346.95,39.9,307.05,102.47,0,steady
O0004166,S0044665,C03381,2025-05-14T19:00:00,paid_search,mobile,beauty,always_on_search,treatment,231.8,26.66,205.14,63.8,0,steady
O0004167,S0044667,C03381,2025-06-18T11:00:00,email,mobile,electronics,crm_lifecycle,treatment,157.91,18.16,139.75,40.91,0,steady
O0004168,S0044669,C03381,2025-08-10T15:00:00,paid_search,desktop,food,always_on_search,treatment,152.43,17.53,134.9,42.22,1,steady
O0004169,S0044688,C03383,2025-02-05T16:00:00,paid_search,mobile,beauty,always_on_search,control,359.94,28.8,331.14,107.9,0,steady
O0004170,S0044692,C03383,2025-05-14T11:00:00,social,tablet,beauty,summer_social,control,173.82,13.91,159.92,50.97,0,steady
O0004171,S0044702,C03383,2025-12-10T19:00:00,organic,desktop,beauty,seo,control,240.13,19.21,220.92,72.32,0,steady
O0004172,S0044743,C03389,2025-04-27T10:00:00,paid_search,desktop,sports,always_on_search,treatment,221.85,41.04,180.81,47.44,0,deal_seeker
O0004173,S0044766,C03390,2025-09-23T09:00:00,affiliate,mobile,food,partner_cashback,treatment,182.67,24.66,158.01,47.3,0,steady
O0004174,S0044785,C03392,2025-08-18T21:00:00,paid_search,mobile,beauty,always_on_search,control,346.96,17.35,329.61,130.44,0,champion
O0004175,S0044789,C03392,2025-10-25T08:00:00,paid_search,mobile,beauty,always_on_search,control,273.34,13.67,259.67,101.06,0,champion
O0004176,S0044792,C03392,2025-10-06T12:00:00,email,mobile,electronics,crm_lifecycle,control,263.43,13.17,250.25,97.11,0,champion
O0004177,S0044798,C03392,2025-12-06T17:00:00,affiliate,desktop,food,partner_cashback,control,208.83,14.62,194.21,76.57,0,champion
O0004178,S0044817,C03394,2025-08-06T20:00:00,organic,mobile,food,seo,control,286.45,14.32,272.13,106.29,0,champion
O0004179,S0044820,C03394,2025-09-05T08:00:00,paid_search,mobile,food,always_on_search,control,294.68,14.73,279.94,109.58,0,champion
O0004180,S0044858,C03399,2025-06-04T16:00:00,organic,desktop,sports,seo,treatment,136.78,15.73,121.05,37.37,0,steady
O0004181,S0044865,C03399,2025-11-01T22:00:00,affiliate,desktop,apparel,partner_cashback,treatment,171.25,23.12,148.13,46.84,0,steady
O0004182,S0044874,C03400,2025-12-06T12:00:00,email,mobile,sports,crm_lifecycle,treatment,85.61,12.41,73.19,14.69,0,new_or_low
O0004183,S0044887,C03402,2025-05-09T21:00:00,paid_search,mobile,home,always_on_search,control,153.39,12.27,141.11,41.39,0,steady
O0004184,S0044899,C03402,2025-08-19T08:00:00,social,mobile,home,summer_social,control,288.83,23.11,265.72,85.0,0,steady
O0004185,S0044922,C03403,2025-10-23T13:00:00,paid_search,mobile,electronics,always_on_search,treatment,188.36,34.85,153.51,36.52,0,deal_seeker
O0004186,S0044934,C03404,2025-05-13T10:00:00,organic,desktop,apparel,seo,treatment,140.99,16.21,124.77,38.67,0,steady
O0004187,S0044938,C03404,2025-06-12T20:00:00,organic,mobile,apparel,seo,treatment,129.29,14.87,114.42,32.05,0,steady
O0004188,S0044953,C03405,2025-06-24T21:00:00,organic,mobile,electronics,seo,control,342.72,27.42,315.3,102.35,0,steady
O0004189,S0044961,C03406,2025-06-17T11:00:00,organic,desktop,home,seo,control,170.44,25.57,144.87,37.01,0,deal_seeker
